gene,sex_effect,treatment_effect,interaction,interaction_p,treatment_p,interaction_padj,treatment_padj
Prosalpha1,-0.8350038081407547,0.6055489927530289,0.013373881578445435,0.9791751357427048,0.0657163455470328,0.9960712980897686,0.5012336136288511
Brca2,0.3311398029327395,-0.07907807826995872,0.008164644241332786,0.9793084500753447,0.6213211142055257,0.9960712980897686,0.8078473569130563
CG5050,0.004104614257812549,0.03924044966697682,0.004589140415191623,0.9793106060509017,0.6616331841506798,0.9960712980897686,0.8315777849758831
Hr96,0.20843690633773831,-0.13674396276474043,0.0057462453842158645,0.9794052527217563,0.26124611065868364,0.9960712980897686,0.5821141586305465
kek5,-0.11560738086700434,-0.06103837490081787,0.005201578140258789,0.9795616647185216,0.5571912354217824,0.9960712980897686,0.7752333490166552
B52,0.18301820755004947,-0.20951366424560636,0.005129814147948331,0.9795893824398789,0.09027809451363082,0.9960712980897686,0.508227852732338
Pfdn1,0.24382758140564018,-0.29662394523620694,-0.006660938262939897,0.9796472527593282,0.072976454783064,0.9960712980897686,0.5036001162544491
rb,-0.04441750049591025,0.22793877124786333,-0.009683847427368608,0.9800307830032873,0.2782531515518979,0.9960712980897686,0.5941251681738661
CG9933,0.2638185024261478,-0.21078467369079634,0.007576465606689009,0.9801662728004381,0.21508333449674555,0.9960712980897686,0.5582848152607245
Pgant2,-0.22492122650146473,0.2737550735473633,-0.009431838989257812,0.9803068472754746,0.20207943937389775,0.9960712980897686,0.5507383116976267
btd,-0.2711416035890579,-0.2122640460729599,0.010512620210647361,0.9803427409303301,0.3494859513340935,0.9960712980897686,0.6509007693359733
CG7656,0.22073233127594058,-0.1136652231216444,-0.006743669509888139,0.9803815510908204,0.4276320003525811,0.9960712980897686,0.6960501162171411
Rsph3,0.0888979434967044,0.254835128784179,-0.011565446853637917,0.9803820212818931,0.31316805183923097,0.9960712980897686,0.6239512878414349
unc-104,0.09034180641174401,0.05276799201965243,-0.004925251007080966,0.9804100476431697,0.6055019031493845,0.9960712980897686,0.7982465465621165
NAT1,0.09560799598693899,0.0037934780120840728,-0.003975391387940341,0.9806346120368222,0.9630550976972372,0.9960712980897686,0.9846052712955334
CG15353,-0.3588573932647705,0.1577084362506866,-0.009715616703033558,0.9806543394915148,0.44942255526190683,0.9960712980897686,0.7084757174628651
RhoGAP54D,-0.390137180685997,-0.12378497421741486,0.008034557104110662,0.9806588098069631,0.4712620283457529,0.9960712980897686,0.7208526858010329
CG31199,0.356282338500023,0.03890299052000032,0.009644284844398526,0.9806674675404107,0.8454017522258744,0.9960712980897686,0.9316571204018461
Rexo5,0.1771455407142642,0.09855633974075273,0.006507277488708274,0.9807254451097404,0.4797193035538295,0.9960712980897686,0.7268497735400413
AANATL2,0.2890456914901736,-0.452081680297852,0.010607481002807395,0.9808594236596451,0.09520732603742182,0.9960712980897686,0.5101007329200505
Npc2e,-0.011511951684951754,-0.16351667791605,-0.008387118577957237,0.9810018642136937,0.379152907190753,0.9960712980897686,0.6684146186290366
CstF50,0.30179244279861484,-0.19225519895553655,0.008830904960632102,0.9810792386110654,0.3336281025923828,0.9960712980897686,0.6387605409774415
CG42561,0.0031282305717469233,0.03210693597793551,-0.007982611656189076,0.9811254586696709,0.8494320728447248,0.9960712980897686,0.9334109018406086
CG18428,0.15184402465820324,-0.17798161506652832,-0.009579658508300781,0.9814082861566513,0.40906279777872057,0.9962508010169658,0.6874039897579823
asRNA:CR45865,0.04506916552782064,-0.11782146245241176,-0.010805651545524736,0.9815827759989337,0.6206437002829613,0.9962703652334214,0.8075642233488097
CG4404,0.22859346866607713,-0.30589425563812345,0.010928392410277876,0.9816395989886398,0.24237045243358038,0.9962703652334214,0.5735687253245475
lovit,-0.5114822983741758,0.4509567618370054,-0.013801455497741921,0.9817563933871483,0.1870836259880102,0.9962812989912563,0.5443119733779266
PGAP3,0.1317214965820317,-0.1923754215240483,-0.0066962242126469285,0.9818779172297992,0.23730184258382556,0.9962970292850041,0.570870492435593
myo,-0.07204854488372756,0.18314850330352694,-0.008413553237915483,0.9820071657964553,0.35518304106400683,0.9963205934991676,0.6548041341932689
eIF4G1,-0.015633463859557665,-0.014117121696472612,0.0028231143951407134,0.9825059938226086,0.8269771954516538,0.9965756733169611,0.9229676334476673
Est17,-0.025329872965812655,0.08150115609168995,-0.005986988544464111,0.9825748929486259,0.5613361533352591,0.9965756733169611,0.7781200520565614
mRpL21,0.31649982929229803,-0.23552787303924694,-0.006348848342895952,0.9825767386699632,0.15983211133669337,0.9965756733169611,0.533329857489812
bc10,0.14897942543029813,-0.07268071174621626,-0.004423141479492632,0.9827529888172506,0.49182515665968685,0.9966468633623682,0.7360536705098069
mRpL39,0.2061252593994145,-0.16032385826110884,0.006924629211425337,0.9829646644458983,0.35219962321623544,0.9967539604832314,0.6530593733018049
Pgant1,0.07720577716827409,-0.061237335205078125,0.0028891563415525123,0.9831760612104293,0.3954499077440569,0.9968607517473462,0.6776153871391143
CG31705,-0.13838660717010454,0.3510020971298209,-0.008721590042114702,0.9833475104400656,0.14841012062759137,0.9968834873906195,0.5290629376090578
CG4119,0.2382062673568731,-0.19416725635528698,-0.0034105777740482957,0.9834938934673553,0.0663301193151968,0.9968834873906195,0.5012336136288511
Mtr4,0.27081966400146507,0.0038820505142209694,0.002844095230102317,0.9835167406191798,0.9550315128190445,0.9968834873906195,0.9820699056455287
sosie,0.3819957971572878,-0.4551047086715698,0.012456655502319336,0.9836252355634637,0.18583170319944387,0.9968859295286744,0.5433656057089703
goe,-0.4703214466571807,0.268866568803787,-0.0074037909507753685,0.983984913708313,0.19583482599704136,0.9971429132014469,0.5496594563602741
lncRNA:CR45979,0.5654819607734684,-0.6087990403175361,-0.006432652473450151,0.9841053708129692,0.015972170830500152,0.9971574476525202,0.4536371290401587
Mtr3,0.15415096282959012,-0.05953907966613814,-0.004386901855468972,0.9845155171308821,0.6050676962379221,0.9972908224979992,0.7981220019017061
CG12341,0.06481105089187653,-0.07231265306472823,0.008449673652648482,0.9846135547156062,0.7431759242385959,0.9972908224979992,0.8783328084605817
Dus4,-0.04320901632308936,-0.017049968242645708,0.007582068443298118,0.9847620471191383,0.9315812293869753,0.9972908224979992,0.9726743125054896
Phk-3,0.29030525684356706,0.39039874076843234,-0.010307967662811224,0.984867249078791,0.20111999991682578,0.9972908224979992,0.5507383116976267
Phs,0.15335086733102804,0.20628484338521944,0.002906367182731656,0.984884034133413,0.04587083960781816,0.9972908224979992,0.4922627939518444
CG9646,0.22250306606292758,-0.17726409435272217,0.003195524215697798,0.9849376982288034,0.08977945797684016,0.9972908224979992,0.508227852732338
CG34251,0.34434384107589733,0.14454802870750416,0.0040405988693237305,0.9849799003515942,0.22514457107047137,0.9972908224979992,0.5649355231907128
Msp300,-0.06458735466003315,-0.031461477279663974,0.004188060760497159,0.9852238279444678,0.7819417023806785,0.9972999655035968,0.8990672898870127
CG7544,-0.07897695899009687,-0.10420104861259483,0.006846487522125022,0.9854354073000251,0.586202019444568,0.9972999655035968,0.7896416824427472
dao,0.12406814098358165,-0.04438149929046631,0.0032699108123779297,0.9854720974468468,0.6267894325328909,0.9972999655035968,0.8112865423569663
Xpc,0.07678341865539576,-0.04150819778442427,-0.0019526481628417969,0.9854765852042048,0.45656807177578745,0.9972999655035968,0.7129075200687133
PpV,0.031767725944519445,-0.047539114952087846,0.0041658878326411575,0.9857358629809251,0.6866043747749125,0.9972999655035968,0.8471666635714092
lncRNA:CR46084,0.3133557736873628,-0.03452128171920782,-0.005396962165832575,0.9857498699968598,0.8198965106483117,0.9972999655035968,0.9194078220113948
CG1074,0.15014815330505404,-0.2851355075836186,-0.004536628723144975,0.985778579331816,0.07567929442799035,0.9972999655035968,0.5036549700146493
Wdr24,0.07022786140441924,-0.09944570064544722,-0.006321907043457253,0.9858395535643375,0.5844520501561565,0.9972999655035968,0.7890881554442182
Sema2b,-0.12547802925109836,0.04127240180969238,-0.0042166709899906785,0.985944097002066,0.7322781282278595,0.9972999655035968,0.872033654917906
Asm,-0.5069831311702729,0.06847336888313293,0.007090270519256481,0.9861176773938413,0.7387570752543889,0.9973681858217551,0.8766974875285972
CG3097,-0.21275056898593894,0.26170684397220584,-0.005599111318588368,0.98639213514123,0.1650829379290026,0.9975384087303206,0.533329857489812
CG3407,0.11212092638015772,-0.0073770880699159935,0.002068161964416282,0.9869216268654238,0.9069931996566397,0.9979664831221766,0.961314583484485
trsn,0.28749275207519576,-0.10635137557983443,-0.00769138336181685,0.9871517759384674,0.6603581024116263,0.9979976113239317,0.8309049848299612
lncRNA:CR45200,0.11582941189408306,-0.16751434281468397,-0.0032720789313317317,0.9871648182671008,0.1545879746117873,0.9979976113239317,0.5331084697623385
CG14298,0.3855915218591691,0.003045037388801297,0.007382959127426092,0.9876317417287463,0.989797453798351,0.9982674894424327,0.9966045861162306
CG4829,-0.7185111641883848,0.5853641629219051,-0.009599089622498003,0.9877319299970828,0.11676780158547934,0.9982674894424327,0.5188827073212923
Lapsyn,0.06611940264701852,0.07841172814369202,0.00466984510421764,0.9877504647053038,0.6125132137865663,0.9982674894424327,0.8014763810064504
Obp69a,0.601544387638569,0.17389767616987212,-0.008144423365592957,0.9880685911866846,0.5341741168704343,0.9982765878910057,0.7621091092107317
TBC1D5,0.27384358644485496,-0.21154242753982544,-0.002367377281189187,0.988071538719997,0.04674742628741305,0.9982765878910057,0.4924726063036104
eEF1delta,0.2661521434783942,-0.17161321640014782,-0.003680229187012163,0.9881562001489969,0.21478233110406977,0.9982765878910057,0.5582848152607245
vih,0.2907876968383796,-0.26307797431945934,0.003978729248046431,0.9881844014645244,0.10560768639559036,0.9982765878910057,0.5170141164936569
CG33228,0.28678792715072654,-0.2843485474586491,-0.004704833030700906,0.9885948999376445,0.13988826671691484,0.9985839271970381,0.5231632255748121
Lkb1,0.0808988809585575,-0.06960308551788374,-0.0025789737701420457,0.9888444243131571,0.4670274326164107,0.9986290566754304,0.7175092510536006
nahoda,0.3384015113115311,0.17737068235874165,-0.01017513871192921,0.989054917919784,0.63767181725726,0.9986290566754304,0.8172670576604572
asRNA:CR44046,0.07401271909475331,-0.12416721135377892,-0.004353359341621482,0.9891833434777457,0.45687402211413597,0.9986290566754304,0.7129075200687133
Rab19,0.15529382228851354,-0.07855069637298628,-0.003178834915161577,0.989218127335678,0.5166256022374651,0.9986290566754304,0.7519913873405815
lncRNA:CR45997,0.3290778547525407,-0.13789354264736187,0.004187315702438299,0.9892866252331918,0.4000508214271969,0.9986290566754304,0.6818151848788921
CG17754,0.24674761295318634,-0.10521686077117964,0.0022313594818110793,0.9894027749035038,0.2535122700076617,0.9986290566754304,0.576524953115708
Zcchc7,0.14378666877746626,-0.03651928901672452,-0.002483844757080522,0.9894564481053088,0.7005148892584865,0.9986290566754304,0.8563468732095743
coil,0.18646413087844863,-0.26599401235580444,0.002291083335876243,0.9895786650389365,0.03207988832741349,0.9986290566754304,0.47213591591383497
alpha-Est3,0.2683010399341584,0.024313196539878762,-0.002827167510986328,0.9895960174270095,0.8231388559164293,0.9986290566754304,0.9209295387563303
Cyp4ac1,0.003640752285718918,0.05780321732163429,-0.002739645540714278,0.9897636831245291,0.5955005445455029,0.998633720641987,0.7935222088902568
Targ3,-0.02076563239097589,-0.147226482629776,0.003433406352996715,0.9898432083675012,0.31004103094077723,0.998633720641987,0.6213896893221393
CG8461,0.17660170793533347,-0.056981623172760454,0.002453446388244407,0.9899194538448557,0.5662428821076791,0.998633720641987,0.7806474531380844
ctp,0.1053848266601574,-0.05755376815796165,-0.003105163574219638,0.9900801736445313,0.649587889729975,0.9986567943327731,0.8242205508766642
CG40486,1.1054689884185793,-0.16141602396965038,-0.012604773044586404,0.9901548741937264,0.7536060753893914,0.9986567943327731,0.8845852063811981
Mcm5,-0.1342795938253402,0.5164896696805953,-0.007378250360488781,0.9904383578318028,0.14882476937763534,0.9988355063903682,0.530241755784553
Art3,0.20171558856964136,-0.03573799133300826,0.003689765930175559,0.9905835664747599,0.819798147802534,0.9988556392915384,0.9194078220113948
Pgam1,0.14523077011108465,-0.12363290786743253,-0.004355430603028232,0.9906709118013343,0.5190278616534775,0.9988556392915384,0.7533878421973338
Uxt,0.2872451543807985,-0.2548868656158447,0.003737926483154075,0.9909199011553993,0.1740502748503032,0.9989994969592627,0.5405851325328034
lncRNA:CR44603,0.1922753453254702,-0.16982620954513572,0.003506302833556907,0.9913329417738398,0.3256234659697411,0.9993086948990316,0.6337787302646348
lncRNA:CR43314,0.26946131698787223,-0.32271176390349876,0.005065049976110347,0.9917292286139382,0.23264926918340179,0.999523860339285,0.5702152275734028
ais,0.27749359607696544,-0.15041184425354004,0.0015087127685546875,0.9917591224649881,0.09359482145198703,0.999523860339285,0.5101007329200505
CG34220,-2.9947890043258667,-1.0033197700977323,0.0159823298454278,0.9919963878616384,0.25133892644064,0.9995311798519133,0.5757102666235107
Ptp10D,-0.31797873973846424,0.21293985843658447,0.0027592182159419387,0.9920778496184649,0.17835206610013518,0.9995311798519133,0.542309918385153
Aptx,0.24469470977783264,-0.20696139335632457,-0.0008320808410648972,0.9922883458436076,0.006909869367452109,0.9995311798519133,0.4340707659221785
kri,0.09296178817749084,-0.14295530319214,0.0036144256591792434,0.9922944265196321,0.46197740408342286,0.9995311798519133,0.7151897308355725
ens,-0.0758185386657711,0.09053587913513184,-0.0017919540405277878,0.9922982203722996,0.3580274076513773,0.9995311798519133,0.6561432625692117
CG5895,-0.44328993558883667,0.05307275056838989,-0.004792809486389382,0.992803109156872,0.8420908984273,0.9996915578869554,0.9299854026146652
CG17129,-0.025726146996021253,0.07279147952795029,-0.0008576959371566772,0.992808348042496,0.17893534968748023,0.9996915578869554,0.542309918385153
inaC,1.1793908476829533,0.8626796603202813,0.005819439888000488,0.9930167396002386,0.050818427658597023,0.9996915578869554,0.49656454088223223
mRpL13,0.27196395397186346,-0.1291528940200819,0.0033195018768306106,0.9931145919211697,0.5144592871226239,0.9996915578869554,0.7512624586000461
CG5787,0.15347695350647012,0.04357242584228471,0.001045227050780806,0.9932549856174727,0.495053793755279,0.9996915578869554,0.7383169787084797
grass,0.17176014184951788,-0.025189995765686035,-0.001139998435974121,0.9933909148493666,0.7167954200278682,0.9996915578869554,0.8657673512622767
Cpr62Bb,0.9302438497543339,-0.3842127025127413,0.005667984485625999,0.9937215231479224,0.3197976020820335,0.9996915578869554,0.6298759309924269
PolQ,0.08386179804801948,0.13946744799613942,0.002522885799407959,0.993750683308031,0.40904909988247157,0.9996915578869554,0.6874039897579823
l(3)psg2,0.012656331062316969,0.12156713008880615,-0.0016677379608154297,0.9937690717185765,0.29248085065283896,0.9996915578869554,0.6066199967948919
CkIIalpha-i3,0.17172789573669484,-0.12347435951232955,0.0012621879577632278,0.9938686032939625,0.18495588452785663,0.9996915578869554,0.5433656057089703
CG9945,0.21886873245239294,-0.20863389968872115,-0.002426624298096147,0.9939968187764894,0.24072895147705103,0.9996915578869554,0.5729812454482899
CG14230,0.36738103628158586,-0.15532058477401733,0.0016008615493772194,0.9940051715380653,0.19583104232686713,0.9996915578869554,0.5496594563602741
CG14989,0.13409018516540538,-0.002664327621459961,-0.0008206367492675781,0.9941869325838408,0.9622733390441779,0.9996915578869554,0.984108578393054
CG32221,0.15393459796905543,-0.08369386196136519,0.0014944076538083717,0.9943070483933601,0.44309610194806304,0.9996915578869554,0.705332027730626
