names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
SCAP,5.794234,0.27227384,6.8633881637553945e-09,6.405653777030206e-08,0.19718111346018322
bchs,5.777674,0.21268688,7.57403593854058e-09,7.063498397465274e-08,0.25341789992952785
CG31760,5.776019,0.3159191,7.648863330035605e-09,7.127828373838226e-08,0.1854827343199436
p,5.774239,0.775705,7.730159458341841e-09,7.198083547572858e-08,0.07592201080573173
Mgat4a,5.7692065,0.40199333,7.964574950847197e-09,7.410702601211944e-08,0.13770260747004934
Piezo,5.767151,0.67823935,8.062280713345283e-09,7.495891656366565e-08,0.08809020436927413
sima,5.7584534,0.1653336,8.488822584144124e-09,7.86846072077055e-08,0.37303265210241954
nkd,5.7577543,0.2076864,8.524018812244578e-09,7.89508095003413e-08,0.2840967817712004
app,5.757563,0.26384258,8.533678126706622e-09,7.898026020229841e-08,0.23157152924594784
Flo1,5.7565656,0.26936567,8.584236545933876e-09,7.938790535537786e-08,0.18590556730091615
sotv,5.7528906,0.6008643,8.773034995790764e-09,8.10724212006775e-08,0.09452666196852243
Vrp1,5.75084,0.26418245,8.880110301791312e-09,8.193767181569592e-08,0.19299976509278835
tara,5.747258,0.25442612,9.070222033595005e-09,8.35653336111032e-08,0.2041343669250646
CG3107,5.746513,0.46986866,9.110273195299852e-09,8.387093653890476e-08,0.11604416255579046
CkIIbeta,5.743816,0.16668157,9.256647353841194e-09,8.515416950639269e-08,0.3701198026779422
tweek,5.740392,0.35657358,9.445744530784399e-09,8.67627581655848e-08,0.1529245947850599
l(1)G0320,5.736574,0.21781138,9.661076911885399e-09,8.86738452401891e-08,0.2491425886774724
wun,5.733537,0.57108456,9.835744877146362e-09,9.020910030664937e-08,0.09565421658444914
SPoCk,5.7261877,0.16639519,1.0271246601013191e-08,9.413249986447352e-08,0.41414141414141414
hiw,5.709813,0.21797797,1.1310035244785826e-08,1.0349701171073156e-07,0.26788818416725396
CG4393,5.7033963,0.6408076,1.1744363698714743e-08,1.0739088456386647e-07,0.09123796100540287
nrm,5.7005196,0.23755032,1.1944269914277357e-08,1.0913696100834085e-07,0.2500352360817477
CG9171,5.698856,0.3306621,1.2061410081597636e-08,1.101197739847201e-07,0.1591261451726568
Npc1a,5.6866302,0.38967538,1.2957062925834043e-08,1.1803710015171237e-07,0.13652807141179235
Pfrx,5.686304,0.42381257,1.2981806261041894e-08,1.1817418709173984e-07,0.12163495419309373
usp,5.683421,0.4069761,1.3202649568656651e-08,1.2009484745698202e-07,0.12196382428940568
RapGAP1,5.6830926,0.16082083,1.322807021935654e-08,1.2023635190435261e-07,0.49786234437397225
sau,5.682215,0.2590512,1.3296112552452699e-08,1.2076476594772426e-07,0.20563777307963355
Trpm,5.6726437,0.48001453,1.4061060456049671e-08,1.2761747274667867e-07,0.11726568005637773
Dek,5.655687,0.16673513,1.5522430356377777e-08,1.4046243772374812e-07,0.366549213060841
CG17493,5.648051,0.17959018,1.6227725778366037e-08,1.4662694552446527e-07,0.31012450082217524
mys,5.644331,0.6041581,1.6582493695224984e-08,1.497214930748869e-07,0.09372797744890768
Arl4,5.64324,0.17585313,1.6687954597434227e-08,1.5056216031689548e-07,0.3071646699553676
CG2519,5.642548,0.33089173,1.6755194720377437e-08,1.509453573146198e-07,0.15367629786234438
tyf,5.641995,0.18381472,1.680909621375164e-08,1.513191091206933e-07,0.3017148226450552
Rab11,5.640325,0.22991246,1.6972943305536117e-08,1.5268133280529868e-07,0.22588677472398402
LpR1,5.629295,0.25150326,1.809480541650773e-08,1.6253322271320023e-07,0.23072586328400282
ogre,5.6228604,1.1350825,1.8782104670413845e-08,1.685825285918073e-07,0.05985435752877613
SLO2,5.614421,0.17241444,1.972214533947034e-08,1.7675972760500294e-07,0.33704486727742544
CG9281,5.5936537,0.32298976,2.2234054305967448e-08,1.988341070692863e-07,0.14775663612872916
CG42324,5.5920954,0.36967444,2.2434564265011508e-08,2.0048013476995987e-07,0.1487902278599953
conu,5.591163,0.4944057,2.2555339152015565e-08,2.0126429643039365e-07,0.1017148226450552
nolo,5.5893254,0.21644759,2.2795344767540765e-08,2.0310852147043448e-07,0.2617336152219873
Usp10,5.5870466,0.55707616,2.3096389574342342e-08,2.0564053507791003e-07,0.10176180408738549
NFAT,5.5775676,0.16545635,2.439048663115081e-08,2.170041179175892e-07,0.37829457364341085
CG6051,5.570298,0.3410299,2.5430373116543657e-08,2.2592625212649465e-07,0.15081042988019733
CG34117,5.56548,0.2811153,2.6143122047561582e-08,2.3208923134575975e-07,0.16885130373502466
jp,5.5569215,0.2317,2.7457445904684255e-08,2.435799185823845e-07,0.2335447498238196
CG15760,5.543605,0.22226645,2.9630676200028434e-08,2.6209601756324134e-07,0.22898754991778247
CG43102,5.535067,0.28504962,3.111096027349597e-08,2.7459195856165265e-07,0.1756636128729152
Fs(2)Ket,5.5338106,0.18169945,3.1334745906694656e-08,2.763670172624466e-07,0.30044632370213764
Pde1c,5.5316997,0.16646136,3.1714282179384306e-08,2.7951220931635237e-07,0.38745595489781537
GABPI,5.5179,0.2959898,3.430744353417234e-08,3.0193027381806976e-07,0.1600187925769321
CG3744,5.5042143,0.30570516,3.7081800994654554e-08,3.26111163292817e-07,0.1655156213295748
Drep4,5.4934564,0.45673254,3.94142593363464e-08,3.4562619212282466e-07,0.10180878552971576
Yp1,5.4920616,6.4530315,3.972688521179681e-08,3.4811718464887946e-07,0.03157152924594785
DCP2,5.4894986,0.17036383,4.030765966383248e-08,3.5295263192705036e-07,0.312943387361992
Nav,5.484512,0.48812416,4.146124803178259e-08,3.6253310779009904e-07,0.11346018322762509
sr,5.4787292,0.240354,4.2839109344728065e-08,3.7431247584436585e-07,0.22414846135776367
ftz-f1,5.471951,0.15480477,4.4510737779793936e-08,3.8836176291904674e-07,0.4187455954897815
Rip11,5.45844,0.35934564,4.8033604625701145e-08,4.1820114770190804e-07,0.1356824054498473
CG13108,5.4496017,0.30256015,5.048275001071628e-08,4.3889746068517886e-07,0.16560958421423538
CG4593,5.4483438,1.478989,5.084104106259486e-08,4.4169739808408324e-07,0.04778012684989429
CG34126,5.447043,0.35429603,5.121405266090841e-08,4.4462114521639076e-07,0.14893117218698615
Pdi,5.445916,0.32773355,5.153941059139886e-08,4.4712731366445606e-07,0.16382428940568475
DAAM,5.435805,0.41750944,5.454968580512562e-08,4.729062021896701e-07,0.12154099130843317
fok,5.433831,0.18292841,5.515673784848653e-08,4.774896858204562e-07,0.28804322292694384
GEFmeso,5.4009085,0.6345686,6.63042938728996e-08,5.727732374321568e-07,0.0867747239840263
CG11883,5.398566,0.73915213,6.717581234705621e-08,5.798909183415497e-07,0.07676767676767676
su(sable),5.3900366,0.6789225,7.044340375063502e-08,6.076678332034609e-07,0.07930467465351186
CG17977,5.3863897,0.5547533,7.188697430849631e-08,6.196819871614296e-07,0.08996946206248532
LpR2,5.382776,0.3879868,7.334582508807032e-08,6.318107858646566e-07,0.13737373737373737
dop,5.381865,0.39249912,7.371797166213947e-08,6.34568048439137e-07,0.12938689217758986
CG11122,5.376619,0.15090835,7.589753563306019e-08,6.528687804032256e-07,0.36678412027249235
Eaf,5.3691754,0.65567213,7.909743843318353e-08,6.794352903890584e-07,0.08254639417430115
CHOp24,5.368563,0.27892247,7.93663585195412e-08,6.812651718272449e-07,0.15851538642236318
Cad87A,5.36405,0.52554154,8.137650120649953e-08,6.975373932531806e-07,0.10660089264740427
kmr,5.36378,0.1699481,8.149823592576114e-08,6.980899491912175e-07,0.32201080573173596
PsGEF,5.353816,0.19194655,8.611834948272363e-08,7.366291662069602e-07,0.27512332628611696
RpS28b,5.3528976,0.1748885,8.655680867961292e-08,7.39860407430436e-07,0.7765562602771905
mbt,5.347642,0.16489722,8.910745617970712e-08,7.595320163457693e-07,0.2842377260981912
ND-MNLL,5.3408823,3.3327854,9.249525019079313e-08,7.878578648326886e-07,0.033920601362461826
lap,5.3325834,0.14988254,9.682528645716044e-08,8.24164397085425e-07,0.4277660324171952
Nipsnap,5.3290954,0.22387017,9.870324076773415e-08,8.395630158533926e-07,0.19642941038289877
Trf4-1,5.3271646,0.21380082,9.975763636273798e-08,8.479399090832729e-07,0.21104063894761568
GlcAT-P,5.3261986,0.19674915,1.0028959243621128e-07,8.518674858571285e-07,0.26755931407094197
dpr13,5.3203726,0.17919001,1.035550765360427e-07,8.787167290091005e-07,0.36152219873150104
DIP1,5.320303,0.18241495,1.0359471159127716e-07,8.787167290091005e-07,0.2621094667606296
Pex23,5.30713,1.0705018,1.1136486647478286e-07,9.433122706470661e-07,0.05529715762273902
CG14441,5.304488,0.41178772,1.1298961017821872e-07,9.564099711543806e-07,0.11886304909560723
dmpd,5.3032236,0.8814573,1.137754466979674e-07,9.62393421097519e-07,0.06412966878083157
CG13685,5.299803,0.19995284,1.1592771850642399e-07,9.79918835558115e-07,0.21841672539346957
CG42784,5.2823954,0.28405228,1.2750567392148855e-07,1.0748040521639171e-06,0.1733615221987315
CG18265,5.281495,0.5454398,1.281338009096954e-07,1.079352383751401e-06,0.0998825463941743
smg,5.2777753,0.4332009,1.3076165382866586e-07,1.100727761407188e-06,0.1104533709184872
Mctp,5.276591,0.78055394,1.316091492316954e-07,1.1070972532678643e-06,0.06802912849424478
ATP6AP2,5.2685356,0.15145604,1.3751632102953053e-07,1.1551939607366972e-06,0.38764388066713645
Tsp42Ee,5.2642136,0.3729864,1.407905610988588e-07,1.181884400298891e-06,0.13187690862109466
gus,5.257334,0.16076078,1.461586487640096e-07,1.2261030762453636e-06,0.329245947850599
vex,5.2495894,0.5880778,1.5243848542970542e-07,1.2770259098987486e-06,0.08860700023490721
dbo,5.243525,0.292645,1.5753728445440267e-07,1.3188337638837323e-06,0.15555555555555556
oaf,5.2282515,0.29834014,1.711206298270105e-07,1.4315644179556837e-06,0.16988489546629082
Atg18b,5.2264137,0.6370655,1.7282947762618766e-07,1.4448686576032931e-06,0.07982147051914494
galla-2,5.2237344,1.5735736,1.7535037799039183e-07,1.464938832984843e-06,0.0427061310782241
lncRNA:CR44997,5.215437,0.57904434,1.833844951125821e-07,1.5278698639284096e-06,0.08517735494479681
CG9686,5.214658,0.44936207,1.8415707858959331e-07,1.5332586276834378e-06,0.10894996476391826
CG6330,5.21315,0.3547167,1.8566043672859564e-07,1.5447201797166225e-06,0.13352125910265444
crp,5.2126756,0.17497912,1.861362350219255e-07,1.547622488869202e-06,0.3030772844726333
lncRNA:CR42491,5.210529,3.404432,1.8830296764982933e-07,1.564570465360443e-06,0.03274606530420484
tai,5.192991,0.14646283,2.0694249902986843e-07,1.7159334154252151e-06,0.33666901573878316
CG33090,5.1836815,0.5507102,2.1754836130952775e-07,1.8014245760882024e-06,0.09156683110171482
Sema2b,5.1825066,0.24738023,2.1892362373896834e-07,1.811096476285617e-06,0.21804087385482734
Wnt5,5.18243,0.7707272,2.1901355369964717e-07,1.811096476285617e-06,0.07235142118863049
CG7739,5.179895,0.3892123,2.2201109700903397e-07,1.834639499283468e-06,0.11571529245947851
bif,5.1743383,0.22145787,2.2872019676991242e-07,1.8875223279813558e-06,0.21108762038994597
CG33199,5.171033,0.1599258,2.328038296972447e-07,1.9186246654359134e-06,0.30960770495654216
tutl,5.170606,0.14344442,2.3333608458616631e-07,1.921711847987014e-06,0.650927883486023
Mkp3,5.160832,0.14045261,2.458548164845057e-07,2.023446561870115e-06,0.5219638242894057
Tpr2,5.153653,0.2000487,2.5546057121786677e-07,2.1010856292675967e-06,0.22118863049095608
CG7222,5.145338,0.51895595,2.670396566902557e-07,2.1933600912382253e-06,0.08682170542635659
beat-Ib,5.1419983,0.18440638,2.718313952000767e-07,2.2297465966179233e-06,0.2893117218698614
Ac78C,5.1419954,1.0160778,2.7183554373404167e-07,2.2297465966179233e-06,0.061404745125675356
CG14767,5.13439,0.1612264,2.830608356132789e-07,2.320261281298088e-06,0.3049095607235142
PRAS40,5.113767,1.0616921,3.1579652131865034e-07,2.5851200794849087e-06,0.055391120507399576
TfAP-2,5.110748,0.8356705,3.208859060477799e-07,2.6250189992056302e-06,0.06619685224336387
Dsor1,5.1050625,0.45594764,3.306854398634958e-07,2.70337010496053e-06,0.09945971341320178
vap,5.1047993,0.63931286,3.3114549206271104e-07,2.705316623828676e-06,0.08108996946206248
CG7879,5.101232,0.56212556,3.374498532306532e-07,2.7549740529326402e-06,0.08400281888653982
RpL37A,5.100378,0.15100753,3.3897573954698586e-07,2.7655791762638623e-06,0.6488607000234907
Tao,5.0992446,0.19256261,3.410117661752279e-07,2.7803293765283297e-06,0.22673244068592907
sba,5.097844,0.5279966,3.4354368409196495e-07,2.7972304378069207e-06,0.09198966408268734
nAChRalpha7,5.089581,0.1445438,3.588554498337403e-07,2.918099240300643e-06,0.5628846605590792
Dg,5.089575,0.25421792,3.5886707369026695e-07,2.918099240300643e-06,0.18515386422363167
CG12384,5.059603,0.15396355,4.2012964924427174e-07,3.4116990637164747e-06,0.30044632370213764
simj,5.050451,0.1842958,4.4076847478249377e-07,3.576915405541822e-06,0.24599483204134368
4E-T,5.031098,0.20951143,4.876795549749953e-07,3.944476506695566e-06,0.19281183932346724
CG17059,5.0264077,0.2442393,4.997530031555496e-07,4.039449174710208e-06,0.1843551797040169
Pcyt1,5.02341,0.21556196,5.076199993546457e-07,4.100318205522715e-06,0.21160441625557905
CG43902,5.018468,0.18501274,5.20852320809695e-07,4.201633976405938e-06,0.3115339440920836
Ip6k,5.0118732,0.13337284,5.390274771375253e-07,4.34537428494001e-06,0.4777073056142824
CG11710,5.0112386,0.9471754,5.408087376819624e-07,4.3568524148086184e-06,0.05788113695090439
CG32809,5.008162,0.14468731,5.495222436543005e-07,4.424125910107179e-06,0.36936809960065775
sli,4.9919543,0.36506188,5.977136788194729e-07,4.78681473793072e-06,0.13394409208362698
CG10417,4.9909306,0.24248374,6.00890731542476e-07,4.802791558538518e-06,0.1715292459478506
Klp98A,4.9829373,0.18800196,6.262617498596727e-07,5.002296506578997e-06,0.22358468404980034
Uhg1,4.9787173,0.34806958,6.400709461664188e-07,5.10925000839717e-06,0.11505755226685459
hyd,4.9741397,0.44990855,6.553802329304642e-07,5.221195855679365e-06,0.11195677707305614
gcl,4.9692187,0.540739,6.722320833368046e-07,5.3519509234437035e-06,0.08616396523373268
Dscam3,4.9512963,0.23785588,7.372073783952564e-07,5.857771013859048e-06,0.19252995066948556
wnd,4.9490137,0.36887392,7.459046714714189e-07,5.923017616003338e-06,0.11735964294103829
CG10631,4.946318,0.33234975,7.56303676931291e-07,6.001683280023116e-06,0.133615221987315
CG42524,4.944972,0.29163694,7.615482103234996e-07,6.039369639318891e-06,0.15579046276720696
CG14641,4.9387903,0.47087258,7.860877194109187e-07,6.221833254480316e-06,0.09349307023725628
CG8369,4.9281235,0.2549434,8.302320930625304e-07,6.562710105278329e-06,0.21789992952783652
ClpX,4.926138,0.460254,8.387075373125897e-07,6.625409055283963e-06,0.0991778247592201
br,4.922102,0.3271843,8.561957771567274e-07,6.759177673421859e-06,0.1591731266149871
CG18135,4.9019656,0.2149878,9.488234494937543e-07,7.475894651505735e-06,0.18886539816772374
Pgant2,4.899501,0.3042885,9.608035180656847e-07,7.565396693606351e-06,0.14545454545454545
Mgat2,4.8903747,0.21038237,1.0064415393958418e-06,7.91963584486502e-06,0.2096311956777073
Su(dx),4.888304,0.46414873,1.0170820703705699e-06,7.998202164997984e-06,0.09931876908621094
rho-5,4.8812604,0.4245452,1.0540990450850894e-06,8.28395439106522e-06,0.10716466995536764
kug,4.8732357,0.26774943,1.097850430094736e-06,8.611131848407168e-06,0.17524077989194267
kek1,4.866784,0.13556847,1.1342883544779237e-06,8.89121591815525e-06,0.5097956307258633
cyri,4.863862,0.24414778,1.1511703368186091e-06,9.017747580643976e-06,0.1724218933521259
lncRNA:CR45668,4.8619275,1.9331428,1.1624828503937263e-06,9.100516033043756e-06,0.03725628376791167
CG1737,4.8612113,0.20231873,1.1666973391900382e-06,9.127646898194721e-06,0.20394644115574348
dcma,4.854066,0.29045445,1.2095563675803586e-06,9.450822156690378e-06,0.1527366690157388
l(3)73Ah,4.8337398,0.5398725,1.3399187535114372e-06,1.0455998518918635e-05,0.07704956542165844
Lnk,4.830686,0.37180865,1.3606325167690112e-06,1.0604059940471532e-05,0.11496358938219403
CG32815,4.8274484,0.4191601,1.3829355815506342e-06,1.0770991567744844e-05,0.10725863284002819
ClC-c,4.8150406,0.38306156,1.471698532345461e-06,1.1447692029839709e-05,0.12022551092318534
CG12769,4.808724,0.32331344,1.5189664335438156e-06,1.1800307111832739e-05,0.12313836034766268
metro,4.8034806,0.1862155,1.5593112448885255e-06,1.2106015773214163e-05,0.19483204134366924
lncRNA:CR44922,4.800343,0.17693022,1.5839424914959516e-06,1.2265994300409248e-05,0.23631665492130607
CG13248,4.7955117,0.46947837,1.6226026796383124e-06,1.2557399404515168e-05,0.09236551562132958
Synj,4.7783074,0.2417204,1.7677698427072377e-06,1.366350451030978e-05,0.17237491190979562
CG1317,4.7703366,0.27514732,1.8391814157712552e-06,1.420645264691751e-05,0.14428000939628846
eIF4G1,4.7682447,0.14166625,1.8583802978372782e-06,1.4345660196541218e-05,0.36368334507869393
fwd,4.743785,0.18781,2.0976152877725336e-06,1.6131124758775656e-05,0.22978623443739724
rg,4.7382994,1.2648388,2.1551940868031393e-06,1.655303133210048e-05,0.045196147521728916
Neto,4.736699,0.59628457,2.1722754970111083e-06,1.6673719164400755e-05,0.07859995301855767
CLIP-190,4.7246385,0.12952043,2.305249746888643e-06,1.766102398794825e-05,0.3967582804792107
Kdm5,4.714169,0.16273835,2.426989474906047e-06,1.8570354494431768e-05,0.26051209772140005
Adar,4.713736,0.1556023,2.4321581558745866e-06,1.859822820699833e-05,0.2661498708010336
Nf-YB,4.7127056,1.1358997,2.4444921306362955e-06,1.868082418829204e-05,0.046511627906976744
Polr2G,4.7091384,1.5949765,2.4876608468222238e-06,1.8998808309471233e-05,0.03885365280714118
Gucy2d,4.707042,0.32279083,2.513369232673413e-06,1.917112489177486e-05,0.1363401456424712
Heatr5,4.7063375,0.23363753,2.5220694928526486e-06,1.9213440655238085e-05,0.1779657035470989
retm,4.701314,0.2678243,2.5849262298754693e-06,1.967999114050724e-05,0.1644350481559784
cwo,4.696407,0.28533635,2.647777843148093e-06,2.0145920181106186e-05,0.1365750528541226
CG15715,4.6947823,0.38545954,2.6689062646230137e-06,2.029401026792883e-05,0.10486257928118393
Cnot4,4.69163,0.20916912,2.710374140516799e-06,2.0596477804712758e-05,0.1954428000939629
chb,4.688611,0.19532616,2.7506542551744006e-06,2.0889548109857177e-05,0.19854357528776134
CG14234,4.6864853,0.34303668,2.7793654468927188e-06,2.1094449210569958e-05,0.11820530890298332
CG5521,4.684739,0.37974694,2.803169965013156e-06,2.1261878471403458e-05,0.11270848015034061
Gdap2,4.6815753,0.13015288,2.846790654712028e-06,2.156589887525476e-05,0.4945736434108527
CG5554,4.6736717,0.31749758,2.9586218527627083e-06,2.237136585814184e-05,0.1287761334272962
qkr58E-1,4.6645746,0.18071468,3.092562343891565e-06,2.336964811512355e-05,0.20375851538642237
Rac1,4.6602798,0.18318102,3.1578005908311853e-06,2.3847850930384956e-05,0.2383838383838384
lqf,4.657606,0.12622377,3.199077252764361e-06,2.4129673659619305e-05,0.38567066008926476
CG3793,4.6554832,0.38158756,3.2322188307784665e-06,2.436457348692562e-05,0.09950669485553207
HSPC300,4.6527996,1.2829955,3.2745839156541036e-06,2.4668667087705725e-05,0.04364575992482969
CG9636,4.633572,0.3916032,3.594093558278453e-06,2.7042226161639546e-05,0.09790932581630256
eIF2beta,4.6103935,0.1899718,4.019076478994936e-06,3.014678350921186e-05,0.20662438336856942
Dscam4,4.6029015,0.15234025,4.166452308016232e-06,3.1213821255322585e-05,0.2845196147521729
Pdfr,4.5910134,0.4605642,4.410993947822023e-06,3.2964810073576115e-05,0.09039229504345783
CARPB,4.589943,0.43983054,4.433675453204557e-06,3.311401354112154e-05,0.11336622034296454
cora,4.5874996,0.22638318,4.48586132689739e-06,3.34832600817834e-05,0.1829927178764388
Syx16,4.585789,0.2991616,4.522748120820153e-06,3.371729470622437e-05,0.12403100775193798
